match_id,player_slot,account_id,time,key
3497486752,132,113457795,1986,npc_dota_hero_alchemist
3497486752,132,113457795,2556,npc_dota_hero_venomancer
3497644587,0,100471531,399,npc_dota_hero_wisp
3497644587,0,100471531,897,npc_dota_hero_sand_king
3497644587,0,100471531,965,npc_dota_hero_wisp
3497644587,1,84772440,396,npc_dota_hero_sven
3497644587,1,84772440,398,npc_dota_hero_chen
3497644587,1,84772440,670,npc_dota_hero_sand_king
3497644587,4,113457795,987,npc_dota_hero_chen
3497644587,128,105248644,83,npc_dota_hero_medusa
3497644587,128,105248644,251,npc_dota_hero_medusa
3497644587,128,105248644,890,npc_dota_hero_enchantress
3497644587,128,105248644,894,npc_dota_hero_night_stalker
3497644587,128,105248644,898,npc_dota_hero_monkey_king
3497644587,128,105248644,1069,npc_dota_hero_puck
3497644587,128,105248644,1235,npc_dota_hero_monkey_king
3497644587,129,34505203,225,npc_dota_hero_puck
3497644587,129,34505203,838,npc_dota_hero_enchantress
3497644587,129,34505203,988,npc_dota_hero_puck
3497644587,129,34505203,1243,npc_dota_hero_monkey_king
3497644587,130,82262664,235,npc_dota_hero_night_stalker
3497644587,130,82262664,370,npc_dota_hero_monkey_king
3497644587,130,82262664,1251,npc_dota_hero_puck
3497644587,131,101356886,673,npc_dota_hero_monkey_king
3497644587,131,101356886,899,npc_dota_hero_puck
3497644587,132,72312627,583,npc_dota_hero_night_stalker
3497644587,132,72312627,596,npc_dota_hero_enchantress
3497644587,132,72312627,1077,npc_dota_hero_monkey_king
3497644587,132,72312627,1084,npc_dota_hero_night_stalker
3497644587,132,72312627,1237,npc_dota_hero_enchantress
3497644587,132,72312627,1248,npc_dota_hero_night_stalker
3497783131,0,105248644,273,npc_dota_hero_ember_spirit
3497783131,0,105248644,284,npc_dota_hero_nyx_assassin
3497783131,0,105248644,491,npc_dota_hero_crystal_maiden
3497783131,0,105248644,554,npc_dota_hero_ember_spirit
3497783131,0,105248644,1161,npc_dota_hero_necrolyte
3497783131,0,105248644,1333,npc_dota_hero_nyx_assassin
3497783131,0,105248644,1435,npc_dota_hero_monkey_king
3497783131,0,105248644,1551,npc_dota_hero_crystal_maiden
3497783131,0,105248644,1608,npc_dota_hero_crystal_maiden
3497783131,1,34505203,1604,npc_dota_hero_necrolyte
3497783131,2,82262664,679,npc_dota_hero_crystal_maiden
3497783131,2,82262664,1578,npc_dota_hero_ember_spirit
3497783131,3,101356886,255,npc_dota_hero_nyx_assassin
3497783131,3,101356886,276,npc_dota_hero_crystal_maiden
3497783131,3,101356886,329,npc_dota_hero_ember_spirit
3497783131,3,101356886,388,npc_dota_hero_crystal_maiden
3497783131,3,101356886,506,npc_dota_hero_ember_spirit
3497783131,3,101356886,758,npc_dota_hero_ember_spirit
3497783131,3,101356886,870,npc_dota_hero_necrolyte
3497783131,4,72312627,6,npc_dota_hero_necrolyte
3497783131,4,72312627,360,npc_dota_hero_necrolyte
3497783131,4,72312627,766,npc_dota_hero_necrolyte
3497783131,4,72312627,961,npc_dota_hero_necrolyte
3497783131,4,72312627,1005,npc_dota_hero_monkey_king
3497783131,4,72312627,1354,npc_dota_hero_crystal_maiden
3497783131,4,72312627,1374,npc_dota_hero_necrolyte
3497783131,4,72312627,1382,npc_dota_hero_ember_spirit
3497783131,4,72312627,1440,npc_dota_hero_nyx_assassin
3497783131,4,72312627,1466,npc_dota_hero_necrolyte
3497783131,4,72312627,1591,npc_dota_hero_monkey_king
3497783131,4,72312627,1601,npc_dota_hero_nyx_assassin
3497783131,128,85008179,1603,npc_dota_hero_life_stealer
3497783131,130,85937380,1014,npc_dota_hero_life_stealer
3497783131,130,85937380,1033,npc_dota_hero_night_stalker
3497783131,130,85937380,1441,npc_dota_hero_night_stalker
3497783131,131,86822085,506,npc_dota_hero_invoker
3497783131,131,86822085,521,npc_dota_hero_night_stalker
3497783131,131,86822085,770,npc_dota_hero_night_stalker
3497783131,132,87063175,699,npc_dota_hero_tidehunter
3497783131,132,87063175,1028,npc_dota_hero_tidehunter
3497783131,132,87063175,1095,npc_dota_hero_tidehunter
3497783131,132,87063175,1127,npc_dota_hero_chen
3497783131,132,87063175,1138,npc_dota_hero_night_stalker
3497871676,0,85937380,698,npc_dota_hero_chen
3497871676,0,85937380,728,npc_dota_hero_earthshaker
3497871676,0,85937380,896,npc_dota_hero_earth_spirit
3497871676,1,87063175,1403,npc_dota_hero_chen
3497871676,2,85008179,536,npc_dota_hero_chen
3497871676,3,105045291,442,npc_dota_hero_chen
3497871676,3,105045291,693,npc_dota_hero_luna
3497871676,3,105045291,737,npc_dota_hero_ursa
3497871676,3,105045291,1450,npc_dota_hero_ursa
3497871676,4,86822085,1308,npc_dota_hero_earth_spirit
3497871676,4,86822085,1564,npc_dota_hero_earth_spirit
3497871676,128,105248644,392,npc_dota_hero_tidehunter
3497871676,128,105248644,397,npc_dota_hero_ursa
3497871676,128,105248644,400,npc_dota_hero_bounty_hunter
3497871676,128,105248644,441,npc_dota_hero_tidehunter
3497871676,128,105248644,968,npc_dota_hero_tidehunter
3497871676,128,105248644,980,npc_dota_hero_bounty_hunter
3497871676,128,105248644,1407,npc_dota_hero_tidehunter
3497871676,128,105248644,1415,npc_dota_hero_venomancer
3497871676,128,105248644,1555,npc_dota_hero_venomancer
3497871676,128,105248644,1564,npc_dota_hero_tidehunter
3497871676,129,34505203,288,npc_dota_hero_lone_druid
3497871676,129,34505203,420,npc_dota_hero_venomancer
3497871676,129,34505203,627,npc_dota_hero_lone_druid
3497871676,129,34505203,717,npc_dota_hero_tidehunter
3497871676,129,34505203,782,npc_dota_hero_lone_druid
3497871676,129,34505203,1242,npc_dota_hero_ancient_apparition
3497871676,129,34505203,1402,npc_dota_hero_ancient_apparition
3497871676,129,34505203,1901,npc_dota_hero_tidehunter
3497871676,130,82262664,1566,npc_dota_hero_bounty_hunter
3497871676,130,82262664,1889,npc_dota_hero_lone_druid
3497871676,131,101356886,204,npc_dota_hero_lone_druid
3497871676,131,101356886,276,npc_dota_hero_venomancer
3497871676,131,101356886,654,npc_dota_hero_tidehunter
3497871676,131,101356886,1191,npc_dota_hero_venomancer
3497871676,131,101356886,1306,npc_dota_hero_bounty_hunter
3497871676,132,72312627,102,npc_dota_hero_bounty_hunter
3497871676,132,72312627,980,npc_dota_hero_venomancer
3497871676,132,72312627,988,npc_dota_hero_ancient_apparition
3497871676,132,72312627,1306,npc_dota_hero_tidehunter
3497871676,132,72312627,1576,npc_dota_hero_ancient_apparition
3497871676,132,72312627,1880,npc_dota_hero_venomancer
3497871676,132,72312627,1910,npc_dota_hero_ancient_apparition
3498943075,0,117281554,465,npc_dota_hero_chen
3498943075,0,117281554,735,npc_dota_hero_earthshaker
3498943075,0,117281554,829,npc_dota_hero_chen
3498943075,0,117281554,972,npc_dota_hero_chen
3498943075,0,117281554,1192,npc_dota_hero_earthshaker
3498943075,0,117281554,1366,npc_dota_hero_earthshaker
3498943075,0,117281554,1571,npc_dota_hero_chen
3498943075,1,149486894,889,npc_dota_hero_earthshaker
3498943075,1,149486894,891,npc_dota_hero_visage
3498943075,1,149486894,1760,npc_dota_hero_chen
3498943075,3,139876032,528,npc_dota_hero_batrider
3498943075,3,139876032,559,npc_dota_hero_earthshaker
3498943075,3,139876032,809,npc_dota_hero_visage
3498943075,4,87012746,930,npc_dota_hero_chen
3498943075,4,87012746,1446,npc_dota_hero_earthshaker
3498943075,128,12231202,809,npc_dota_hero_monkey_king
3498943075,128,12231202,1360,npc_dota_hero_monkey_king
3498943075,128,12231202,1572,npc_dota_hero_weaver
3498943075,128,12231202,1733,npc_dota_hero_monkey_king
3498943075,129,49317728,63,npc_dota_hero_puck
3498943075,129,49317728,1759,npc_dota_hero_rattletrap
3498943075,130,172424257,90,npc_dota_hero_rattletrap
3498943075,130,172424257,858,npc_dota_hero_monkey_king
3498943075,130,172424257,1343,npc_dota_hero_keeper_of_the_light
3498943075,130,172424257,1508,npc_dota_hero_rattletrap
3498943075,130,172424257,1515,npc_dota_hero_monkey_king
3498943075,130,172424257,1567,npc_dota_hero_keeper_of_the_light
3498943075,130,172424257,1603,npc_dota_hero_rattletrap
3498943075,130,172424257,1770,npc_dota_hero_keeper_of_the_light
3498943075,131,50828662,735,npc_dota_hero_rattletrap
3498943075,131,50828662,1239,npc_dota_hero_weaver
3498943075,132,84429681,439,npc_dota_hero_keeper_of_the_light
3498943075,132,84429681,619,npc_dota_hero_keeper_of_the_light
3498943075,132,84429681,946,npc_dota_hero_keeper_of_the_light
3498943075,132,84429681,991,npc_dota_hero_keeper_of_the_light
3498943075,132,84429681,998,npc_dota_hero_rattletrap
3498943075,132,84429681,1189,npc_dota_hero_keeper_of_the_light
3498943075,132,84429681,1265,npc_dota_hero_monkey_king
3498943075,132,84429681,1354,npc_dota_hero_rattletrap
3498943075,132,84429681,1763,npc_dota_hero_monkey_king
3499021213,0,82327674,424,npc_dota_hero_visage
3499021213,0,82327674,960,npc_dota_hero_earthshaker
3499021213,0,82327674,1733,npc_dota_hero_visage
3499021213,1,149486894,820,npc_dota_hero_visage
3499021213,1,149486894,1410,npc_dota_hero_earthshaker
3499021213,1,149486894,1697,npc_dota_hero_earthshaker
3499021213,1,149486894,1925,npc_dota_hero_earthshaker
3499021213,1,149486894,2543,npc_dota_hero_winter_wyvern
3499021213,1,149486894,2568,npc_dota_hero_visage
3499021213,1,149486894,2698,npc_dota_hero_sand_king
3499021213,1,149486894,3257,npc_dota_hero_earthshaker
3499021213,2,117281554,219,npc_dota_hero_sand_king
3499021213,2,117281554,505,npc_dota_hero_sand_king
3499021213,2,117281554,821,npc_dota_hero_earthshaker
3499021213,2,117281554,962,npc_dota_hero_death_prophet
3499021213,2,117281554,2041,npc_dota_hero_sand_king
3499021213,3,139876032,174,npc_dota_hero_death_prophet
3499021213,3,139876032,379,npc_dota_hero_death_prophet
3499021213,3,139876032,561,npc_dota_hero_winter_wyvern
3499021213,3,139876032,742,npc_dota_hero_earthshaker
3499021213,3,139876032,1693,npc_dota_hero_winter_wyvern
3499021213,3,139876032,3256,npc_dota_hero_death_prophet
3499021213,4,87012746,223,npc_dota_hero_visage
3499021213,4,87012746,745,npc_dota_hero_winter_wyvern
3499021213,4,87012746,1145,npc_dota_hero_sand_king
3499021213,128,12231202,645,npc_dota_hero_pugna
3499021213,128,12231202,678,npc_dota_hero_rattletrap
3499021213,128,12231202,829,npc_dota_hero_puck
3499021213,128,12231202,1615,npc_dota_hero_rattletrap
3499021213,128,12231202,1934,npc_dota_hero_faceless_void
3499021213,128,12231202,2475,npc_dota_hero_pugna
3499021213,128,12231202,2710,npc_dota_hero_pugna
3499021213,128,12231202,2947,npc_dota_hero_pugna
3499021213,128,12231202,3120,npc_dota_hero_phoenix
3499021213,129,49317728,421,npc_dota_hero_phoenix
3499021213,129,49317728,1072,npc_dota_hero_puck
3499021213,129,49317728,1920,npc_dota_hero_puck
3499021213,129,49317728,2700,npc_dota_hero_puck
3499021213,130,172424257,1198,npc_dota_hero_faceless_void
3499021213,130,172424257,1939,npc_dota_hero_pugna
3499021213,130,172424257,2471,npc_dota_hero_faceless_void
3499021213,130,172424257,2488,npc_dota_hero_rattletrap
3499021213,130,172424257,2525,npc_dota_hero_phoenix
3499021213,130,172424257,2890,npc_dota_hero_rattletrap
3499021213,130,172424257,3029,npc_dota_hero_rattletrap
3499021213,130,172424257,3272,npc_dota_hero_puck
3499021213,130,172424257,3272,npc_dota_hero_phoenix
3499021213,131,50828662,163,npc_dota_hero_rattletrap
3499021213,131,50828662,388,npc_dota_hero_phoenix
3499021213,131,50828662,823,npc_dota_hero_phoenix
3499021213,131,50828662,1079,npc_dota_hero_faceless_void
3499021213,131,50828662,2701,npc_dota_hero_faceless_void
3499021213,131,50828662,3141,npc_dota_hero_puck
3499021213,132,84429681,565,npc_dota_hero_faceless_void
3499021213,132,84429681,893,npc_dota_hero_rattletrap
3499021213,132,84429681,1386,npc_dota_hero_puck
3499021213,132,84429681,2539,npc_dota_hero_puck
3499021213,132,84429681,3129,npc_dota_hero_rattletrap
3499021213,132,84429681,3134,npc_dota_hero_pugna
3499189988,0,87278757,167,npc_dota_hero_razor
3499189988,0,87278757,1168,npc_dota_hero_razor
3499189988,0,87278757,1326,npc_dota_hero_spirit_breaker
3499189988,0,87278757,1327,npc_dota_hero_razor
3499189988,1,86799300,541,npc_dota_hero_spirit_breaker
3499189988,1,86799300,694,npc_dota_hero_razor
3499189988,1,86799300,847,npc_dota_hero_razor
3499189988,1,86799300,1427,npc_dota_hero_spirit_breaker
3499189988,1,86799300,1638,npc_dota_hero_chaos_knight
3499189988,2,89117038,542,npc_dota_hero_tiny
3499189988,2,89117038,707,npc_dota_hero_tiny
3499189988,2,89117038,1264,npc_dota_hero_keeper_of_the_light
3499189988,2,89117038,1325,npc_dota_hero_tiny
3499189988,2,89117038,1619,npc_dota_hero_keeper_of_the_light
3499189988,2,89117038,2043,npc_dota_hero_chaos_knight
3499189988,3,97590558,709,npc_dota_hero_spirit_breaker
3499189988,3,97590558,1172,npc_dota_hero_spirit_breaker
3499189988,3,97590558,1345,npc_dota_hero_chaos_knight
3499189988,3,97590558,1648,npc_dota_hero_tiny
3499189988,4,116585378,480,npc_dota_hero_spirit_breaker
3499189988,4,116585378,539,npc_dota_hero_chaos_knight
3499189988,4,116585378,1352,npc_dota_hero_keeper_of_the_light
3499189988,4,116585378,1653,npc_dota_hero_spirit_breaker
3499189988,4,116585378,1830,npc_dota_hero_razor
3499189988,4,116585378,1941,npc_dota_hero_chaos_knight
3499189988,4,116585378,1942,npc_dota_hero_razor
3499189988,4,116585378,1984,npc_dota_hero_spirit_breaker
3499189988,4,116585378,2008,npc_dota_hero_keeper_of_the_light
3499189988,4,116585378,2042,npc_dota_hero_razor
3499189988,128,117421467,139,npc_dota_hero_lich
3499189988,128,117421467,219,npc_dota_hero_earth_spirit
3499189988,128,117421467,796,npc_dota_hero_ember_spirit
3499189988,129,114619230,1163,npc_dota_hero_earth_spirit
3499189988,129,114619230,1706,npc_dota_hero_lich
3499189988,132,89550641,1164,npc_dota_hero_lich
3499317276,0,117421467,227,npc_dota_hero_necrolyte
3499317276,0,117421467,407,npc_dota_hero_batrider
3499317276,0,117421467,1755,npc_dota_hero_necrolyte
3499317276,0,117421467,1760,npc_dota_hero_phantom_lancer
3499317276,1,114619230,462,npc_dota_hero_batrider
3499317276,2,70388657,104,npc_dota_hero_necrolyte
3499317276,2,70388657,258,npc_dota_hero_necrolyte
3499317276,2,70388657,552,npc_dota_hero_necrolyte
3499317276,2,70388657,755,npc_dota_hero_necrolyte
3499317276,2,70388657,829,npc_dota_hero_oracle
3499317276,2,70388657,919,npc_dota_hero_batrider
3499317276,2,70388657,1332,npc_dota_hero_batrider
3499317276,2,70388657,1771,npc_dota_hero_oracle
3499317276,3,159020918,142,npc_dota_hero_necrolyte
3499317276,3,159020918,391,npc_dota_hero_earthshaker
3499317276,3,159020918,994,npc_dota_hero_batrider
3499317276,3,159020918,1769,npc_dota_hero_batrider
3499317276,4,89550641,-43,npc_dota_hero_earthshaker
3499317276,4,89550641,360,npc_dota_hero_phantom_lancer
3499317276,4,89550641,829,npc_dota_hero_necrolyte
3499317276,4,89550641,993,npc_dota_hero_necrolyte
3499317276,4,89550641,1346,npc_dota_hero_phantom_lancer
3499317276,4,89550641,1751,npc_dota_hero_batrider
3499317276,4,89550641,1756,npc_dota_hero_earthshaker
3499317276,128,97590558,1337,npc_dota_hero_earth_spirit
3499317276,129,116585378,352,npc_dota_hero_enchantress
3499317276,129,116585378,647,npc_dota_hero_earth_spirit
3499317276,129,116585378,1219,npc_dota_hero_faceless_void
3499317276,129,116585378,1223,npc_dota_hero_earth_spirit
3499317276,129,116585378,1561,npc_dota_hero_earth_spirit
3499317276,130,86799300,397,npc_dota_hero_faceless_void
3499317276,130,86799300,1758,npc_dota_hero_faceless_void
3499317276,131,87278757,345,npc_dota_hero_earth_spirit
3499317276,131,87278757,412,npc_dota_hero_lina
3499317276,132,89117038,993,npc_dota_hero_earth_spirit
3499441200,0,117421467,934,npc_dota_hero_alchemist
3499441200,0,117421467,1268,npc_dota_hero_abyssal_underlord
3499441200,0,117421467,1373,npc_dota_hero_oracle
3499441200,0,117421467,2920,npc_dota_hero_shredder
3499441200,1,114619230,773,npc_dota_hero_shredder
3499441200,1,114619230,1039,npc_dota_hero_oracle
3499441200,1,114619230,1241,npc_dota_hero_rattletrap
3499441200,1,114619230,1536,npc_dota_hero_oracle
3499441200,1,114619230,3049,npc_dota_hero_rattletrap
3499441200,1,114619230,4654,npc_dota_hero_rattletrap
3499441200,1,114619230,4813,npc_dota_hero_rattletrap
3499441200,1,114619230,4876,npc_dota_hero_alchemist
3499441200,1,114619230,4882,npc_dota_hero_abyssal_underlord
3499441200,1,114619230,5075,npc_dota_hero_alchemist
3499441200,1,114619230,5080,npc_dota_hero_abyssal_underlord
3499441200,1,114619230,5093,npc_dota_hero_oracle
3499441200,2,70388657,-45,npc_dota_hero_rattletrap
3499441200,2,70388657,1042,npc_dota_hero_rattletrap
3499441200,2,70388657,1832,npc_dota_hero_shredder
3499441200,3,159020918,275,npc_dota_hero_alchemist
3499441200,3,159020918,679,npc_dota_hero_rattletrap
3499441200,3,159020918,3036,npc_dota_hero_oracle
3499441200,3,159020918,3510,npc_dota_hero_alchemist
3499441200,3,159020918,4160,npc_dota_hero_shredder
3499441200,3,159020918,4883,npc_dota_hero_shredder
3499441200,4,89550641,415,npc_dota_hero_oracle
3499441200,4,89550641,885,npc_dota_hero_rattletrap
3499441200,4,89550641,1235,npc_dota_hero_alchemist
3499441200,4,89550641,1724,npc_dota_hero_abyssal_underlord
3499441200,4,89550641,2072,npc_dota_hero_oracle
3499441200,4,89550641,2113,npc_dota_hero_abyssal_underlord
3499441200,4,89550641,2115,npc_dota_hero_alchemist
3499441200,4,89550641,2117,npc_dota_hero_rattletrap
3499441200,4,89550641,2122,npc_dota_hero_shredder
3499441200,4,89550641,3043,npc_dota_hero_alchemist
3499441200,4,89550641,3233,npc_dota_hero_oracle
3499441200,4,89550641,3250,npc_dota_hero_abyssal_underlord
3499441200,4,89550641,3440,npc_dota_hero_shredder
3499441200,4,89550641,4832,npc_dota_hero_oracle
3499441200,4,89550641,5092,npc_dota_hero_shredder
3499441200,128,87278757,798,npc_dota_hero_earth_spirit
3499441200,128,87278757,1258,npc_dota_hero_shredder
3499441200,128,87278757,1479,npc_dota_hero_pugna
3499441200,128,87278757,5084,npc_dota_hero_doom_bringer
3499441200,129,89117038,445,npc_dota_hero_earth_spirit
3499441200,129,89117038,946,npc_dota_hero_pugna
3499441200,129,89117038,1469,npc_dota_hero_earth_spirit
3499441200,129,89117038,1547,npc_dota_hero_ancient_apparition
3499441200,129,89117038,2108,npc_dota_hero_doom_bringer
3499441200,129,89117038,2556,npc_dota_hero_pugna
3499441200,129,89117038,3521,npc_dota_hero_doom_bringer
3499441200,129,89117038,3548,npc_dota_hero_earth_spirit
3499441200,130,86799300,1240,npc_dota_hero_doom_bringer
3499441200,130,86799300,1261,npc_dota_hero_pugna
3499441200,130,86799300,2783,npc_dota_hero_doom_bringer
3499441200,130,86799300,3549,npc_dota_hero_phantom_lancer
3499441200,130,86799300,4321,npc_dota_hero_phantom_lancer
3499441200,131,116585378,1182,npc_dota_hero_ancient_apparition
3499441200,131,116585378,1327,npc_dota_hero_ancient_apparition
3499441200,131,116585378,3535,npc_dota_hero_pugna
3499441200,131,116585378,4324,npc_dota_hero_pugna
3499441200,131,116585378,4592,npc_dota_hero_doom_bringer
3499441200,132,97590558,767,npc_dota_hero_ancient_apparition
3499441200,132,97590558,882,npc_dota_hero_phantom_lancer
3499441200,132,97590558,1345,npc_dota_hero_doom_bringer
3499441200,132,97590558,2050,npc_dota_hero_doom_bringer
3499441200,132,97590558,2411,npc_dota_hero_earth_spirit
3499441200,132,97590558,2753,npc_dota_hero_pugna
3499441200,132,97590558,3036,npc_dota_hero_earth_spirit
3499441200,132,97590558,3055,npc_dota_hero_doom_bringer
3499441200,132,97590558,3249,npc_dota_hero_earth_spirit
3499441200,132,97590558,3249,npc_dota_hero_doom_bringer
3499441200,132,97590558,3435,npc_dota_hero_earth_spirit
3499441200,132,97590558,3971,npc_dota_hero_earth_spirit
3499441200,132,97590558,4548,npc_dota_hero_earth_spirit
3499441200,132,97590558,4900,npc_dota_hero_earth_spirit
3499706053,0,117421467,163,npc_dota_hero_spirit_breaker
3499706053,0,117421467,315,npc_dota_hero_silencer
3499706053,0,117421467,754,npc_dota_hero_jakiro
3499706053,0,117421467,910,npc_dota_hero_spirit_breaker
